,transcript,filename,unique_id,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
5,"This is supposed to be a time  of happy celebration but how can it be  when a young life has been lost? She doesn't wanna hear  that Garry's gone to hell, Dot, because he committed a mortal sin. But I weren't gonna say that.  No,  I was thinking he can't have been in his right mind to do what he done.",5305617339184877785,281_5305617339184877785,1.9205223165093241,-0.19665792754339453,0.4574861531375021,-0.15895461824769289,2.0034018418523982,44.65094411432633,9.876692796712708,0.9111996761541901,0.6473694311579239,9.39813362329738,44.65094411432633
6,"BOTTLE SMASHES  Are you sure you're up to this? Yes!  I would be if everyone stopped  asking. She wants to take her mind off things. Well, I think it's too soon -  for both of you. Mitchells cope by getting on  with things, not by throwing in the towel.  So go on.  Open up. We'll get through this.  I know it doesn't seem like it now,",5323778608396028180,149_5323778608396028180,-0.14193109085208983,0.04295504978467906,0.5189561224071199,0.20066751103887917,3.100725701677787,42.14321021143591,4.137044345031423,0.6207064940060807,-0.02486011792719709,0.136039136229213,42.14321021143591
14,"Good riddance.  Oh, don't.",5318609185758554501,427_5318609185758554501,2.02603493689041,9.291488235835596,4.351853563092606,4.4874427151886405,1.6579386938540566,32.71025471034843,1.894436927327795,0.2924807480614803,1.7722179511409868,4.86240698306833,32.71025471034843
21,"Grant's not here, is he?  Yeah and more's the pity because he would've killed  that man without a moment's thought.",5323778608396028180,1953_5323778608396028180,-0.18267579674374143,-0.2227436926230125,-0.2756783905281583,0.1480608584667769,1.5714158777620375,27.98132072775848,-0.2999009182299195,-0.1706546151616016,-0.08471867928482647,0.576351891377322,27.98132072775848
24,"It's just that I saw  this really scary film with the Wendys last night...  And now every man I see is a  potential serial killer... Well, never mind about that...  Guess what I've just seen and I  wasn't imagining it.  Brenda. In the arms of another man!  Brenda?  No...  That can't be right.  Are you telling me  they're just good friends?",5323778608396028180,857_5323778608396028180,4.214507138347957,0.5621403125730748,0.7580384925360272,0.3257276661922732,-0.2314078056300416,23.656424807174552,0.14433965048767894,1.0226882807952504,2.3798431964505786,-0.19724645216442582,23.656424807174552
28,He's destroyed you.  No.  No-one's to blame.  He  pulled the wool over all our eyes.,5323778608396028180,407_5323778608396028180,0.37294119060674796,0.12420584130869686,-0.2239558488903661,-0.04248549761013526,2.190191047967593,22.746566557385126,-0.08509967587869265,0.8523502410440881,0.7287679512008929,0.20018136213505294,22.746566557385126
37,"Out of wedlock?  Olive!  Oh, that's divine! You look divine, my dear!  I love it, I really do.",5310822839547632763,1205_5310822839547632763,4.305075272190722,-0.27619878071143467,17.59486835693932,-0.5351207756099238,-0.2873967717791403,-0.27068100099767506,-0.3686723500361691,-0.3477663475596887,1.2551372424941694,0.06174762996989891,17.59486835693932
42,"even then he was the one who was  going for the jumps, going down the hill with his eyes shut.",5323778608396028180,1943_5323778608396028180,0.7363392999044089,-0.31833185795892155,-0.315431930550589,-0.07114706720017182,3.517694609419641,0.2802858858342777,16.479641157274674,-0.07454989359604852,2.5658483821934346,-0.2353698632771652,16.479641157274674
50,Jack.  The baby. ,5318609185758554501,228_5318609185758554501,-0.3894376203322697,-0.34663350276310534,14.94778895112426,0.011651678635444702,0.13628419857368976,0.7613521801932426,-0.25161614854118564,-0.09505708636616667,-0.5036821260288493,0.5208634841574723,14.94778895112426
51,"I tell you what,  if you weren't my flesh and blood, I'd cancel your invitations! Oh, Archie!  Tracey said the cider's gone off. What?  Can't have done, we only  changed the barrel yesterday! It must be the pipes. It's all right, I'll have  a look when I've put the little one down. No, you're all right. It's all right.  Go on.  I'll put her down.",5318609185758554501,1764_5318609185758554501,1.6031542236017082,0.4027808759619371,14.411194946022391,0.8886157247629554,2.816959661878871,4.056741775299769,3.9430289889669963,8.630166953821353,1.8281720843764357,1.310892578641655,14.411194946022391
62,Sorry?  You weren't invited.  And nobody  wants you.  So get out of my pub.,5321170704253895214,1573_5321170704253895214,0.2350434719041136,1.2527741605186558,11.969807124003774,0.5074991585281947,0.1751221334384672,1.4603702428540735,0.8838531722338208,0.4331091223547701,0.07026282338030286,0.7313584259519433,11.969807124003774
64,Some people go off in a  pony and trap.,5321170704253895214,329_5321170704253895214,4.177777370312794,1.8842157505589587,-0.3010500563971755,0.6633881241481823,4.064771707357224,-0.11556632692070143,11.811507040709653,4.590547355228658,2.1352375148751332,-0.29920703455993614,11.811507040709653
70,Not any more. ,5321170704253895214,188_5321170704253895214,0.570577507985681,4.383384743837858,1.9332854004775437,3.2943858656505904,1.3423609691805916,11.631300619309355,2.4911935546665034,0.12128241237994214,0.9394910229031145,2.320851142431348,11.631300619309355
77,"Shouldn't you watch your blood  pressure, Peggy? I'll give you blood pressure,",5318609185758554501,1317_5318609185758554501,-0.141560240881516,-0.34555274594953056,-0.4259586607536415,-0.06427361140174143,-0.23389079251432007,-0.23225737143023253,-0.3372051025105457,11.113268498078597,-0.2435048549684104,-0.3270231539810031,11.113268498078597
82,"I tell you what, you can borrow it,  say it's my contribution towards the big day.",5321170704253895214,335_5321170704253895214,-0.4204794449739331,0.2664710803605974,-0.3071298886118648,-0.3384313437530109,-0.2969953950187316,-0.26883666620608926,-0.3553259592194517,10.836714059864988,-0.4440414388791025,-0.21170036120806185,10.836714059864988
88,"Now, when I get elected I promise  you I will find you a suitable site.",5308226531817199474,116_5308226531817199474,-0.45715064428960567,-0.3322314991318507,-0.2570513634287829,-0.32525535963422614,-0.2864218453342092,-0.2026314288743322,-0.24765283043043856,10.452371227477924,-0.36948218862119386,-0.05929318144077977,10.452371227477924
97,"Now, are you gonna babysit or not?  Cos if you can't manage,  just say so. Give us a chip, Tan,  will you, I'm starvin'. Can't hand 'em out over there,  Jane'll be stuck at the fryer all night! Is that what she's doing?",5308226531817199474,1555_5308226531817199474,-0.36154183304972737,-0.3606702445511269,0.9913254861792622,-0.3883516851295272,-0.24167075809134492,-0.2662959404542139,-0.261360529152895,9.973960378743795,0.17070264490462309,-0.368594303337893,9.973960378743795
107,it can't be all that much  work. It's all right for you to say. I'll help! You've just got over your  own marriage. But I want to.,5300410550331962313,871_5300410550331962313,-0.11392395020968295,9.638073370595315,-0.028913274472267953,-0.10447406208258012,-0.29175531698572404,-0.1822905234012512,-0.20708076050242824,-0.31421555711067733,0.3124100889914394,-0.3467122063467535,9.638073370595315
115,"Well, Ronnie won't. ",5323778608396028180,411_5323778608396028180,0.1810573956679146,9.148263985606967,3.8309746562600924,3.567889457132901,1.4741674685712016,2.4244047156323014,3.4305280121035353,1.218031873625767,2.1533122556992095,1.8031615192223107,9.148263985606967
116,What?  Don't make me say it twice.,5323778608396028180,1957_5323778608396028180,1.2222955140025105,1.1454411372340692,2.9408595661655124,3.191200412055903,2.289458239707639,8.128389735614325,1.866576011254034,9.123106218151374,0.7136019890273432,3.4063254342710785,9.123106218151374
